X, Y
692987.000000,4169127.000000
692957.000000,4169127.000000
692957.000000,4169157.000000
692927.000000,4169157.000000
692927.000000,4169187.000000
692897.000000,4169187.000000
692897.000000,4169217.000000
692867.000000,4169217.000000
692867.000000,4169247.000000
692837.000000,4169277.000000
692807.000000,4169307.000000
692807.000000,4169337.000000
692777.000000,4169367.000000
692777.000000,4169397.000000
692777.000000,4169427.000000
692777.000000,4169457.000000
692747.000000,4169487.000000
692747.000000,4169517.000000
692717.000000,4169547.000000
692717.000000,4169577.000000
692717.000000,4169607.000000
692717.000000,4169637.000000
692717.000000,4169667.000000
692717.000000,4169697.000000
692717.000000,4169727.000000
692717.000000,4169757.000000
692687.000000,4169787.000000
692687.000000,4169817.000000
692657.000000,4169817.000000
692657.000000,4169847.000000
692627.000000,4169847.000000
692627.000000,4169877.000000
692597.000000,4169877.000000
692597.000000,4169907.000000
692567.000000,4169907.000000
692567.000000,4169937.000000
692537.000000,4169937.000000
692537.000000,4169967.000000
692507.000000,4169967.000000
692507.000000,4169997.000000
692477.000000,4169997.000000
692477.000000,4170027.000000
692447.000000,4170027.000000
692447.000000,4170057.000000
692417.000000,4170057.000000
692417.000000,4170087.000000
692387.000000,4170087.000000
692387.000000,4170117.000000
692357.000000,4170117.000000
692357.000000,4170147.000000
692327.000000,4170147.000000
692327.000000,4170177.000000
692297.000000,4170177.000000
692297.000000,4170207.000000
692267.000000,4170207.000000
692267.000000,4170237.000000
692237.000000,4170237.000000
692237.000000,4170267.000000
692207.000000,4170267.000000
692207.000000,4170297.000000
692177.000000,4170297.000000
692177.000000,4170327.000000
692147.000000,4170327.000000
692147.000000,4170357.000000
692117.000000,4170357.000000
692117.000000,4170387.000000
692087.000000,4170387.000000
692087.000000,4170417.000000
692057.000000,4170417.000000
692057.000000,4170447.000000
692027.000000,4170447.000000
692027.000000,4170477.000000
691997.000000,4170477.000000
691997.000000,4170507.000000
691967.000000,4170507.000000
691967.000000,4170537.000000
691937.000000,4170537.000000
691937.000000,4170567.000000
691907.000000,4170567.000000
691907.000000,4170597.000000
691877.000000,4170597.000000
691847.000000,4170627.000000
691817.000000,4170627.000000
691787.000000,4170627.000000
691757.000000,4170627.000000
691727.000000,4170627.000000
691697.000000,4170627.000000
691667.000000,4170627.000000
691637.000000,4170627.000000
691607.000000,4170627.000000
691577.000000,4170627.000000
691547.000000,4170627.000000
691517.000000,4170627.000000
691487.000000,4170627.000000
691457.000000,4170627.000000
691427.000000,4170627.000000
691397.000000,4170657.000000
691367.000000,4170657.000000
691367.000000,4170687.000000
691337.000000,4170687.000000
691337.000000,4170717.000000
691307.000000,4170717.000000
691307.000000,4170747.000000
691277.000000,4170747.000000
691277.000000,4170777.000000
691247.000000,4170777.000000
691247.000000,4170807.000000
691217.000000,4170807.000000
691217.000000,4170837.000000
691187.000000,4170837.000000
691187.000000,4170867.000000
691157.000000,4170867.000000
691157.000000,4170897.000000
691127.000000,4170897.000000
691127.000000,4170927.000000
691097.000000,4170927.000000
691097.000000,4170957.000000
691067.000000,4170957.000000
691067.000000,4170987.000000
691037.000000,4170987.000000
691037.000000,4171017.000000
691007.000000,4171017.000000
691007.000000,4171047.000000
690977.000000,4171047.000000
690977.000000,4171077.000000
690947.000000,4171077.000000
690917.000000,4171107.000000
690887.000000,4171107.000000
690857.000000,4171107.000000
690827.000000,4171137.000000
690797.000000,4171137.000000
690797.000000,4171167.000000
690767.000000,4171167.000000
690767.000000,4171197.000000
690737.000000,4171197.000000
690737.000000,4171227.000000
690707.000000,4171227.000000
690707.000000,4171257.000000
690677.000000,4171257.000000
690677.000000,4171287.000000
690647.000000,4171287.000000
690647.000000,4171317.000000
690617.000000,4171317.000000
690617.000000,4171347.000000
690587.000000,4171347.000000
690557.000000,4171377.000000
690527.000000,4171377.000000
690497.000000,4171377.000000
690467.000000,4171377.000000
690437.000000,4171377.000000
690407.000000,4171377.000000
690377.000000,4171377.000000
690347.000000,4171377.000000
690317.000000,4171377.000000
690287.000000,4171377.000000
690257.000000,4171377.000000
690227.000000,4171377.000000
690197.000000,4171377.000000
690167.000000,4171377.000000
690137.000000,4171377.000000
690107.000000,4171377.000000
690077.000000,4171377.000000
690047.000000,4171377.000000
690017.000000,4171377.000000
689987.000000,4171377.000000
689957.000000,4171377.000000
689927.000000,4171377.000000
689897.000000,4171377.000000
689867.000000,4171377.000000
689837.000000,4171377.000000
689807.000000,4171377.000000
689777.000000,4171377.000000
689747.000000,4171377.000000
689717.000000,4171377.000000
689687.000000,4171377.000000
689657.000000,4171377.000000
689627.000000,4171377.000000
689597.000000,4171377.000000
689567.000000,4171377.000000
689537.000000,4171377.000000
689507.000000,4171377.000000
689477.000000,4171377.000000
689447.000000,4171377.000000
689417.000000,4171377.000000
689387.000000,4171377.000000
689357.000000,4171377.000000
689327.000000,4171377.000000
689297.000000,4171377.000000
689267.000000,4171347.000000
689237.000000,4171317.000000
689207.000000,4171317.000000
689177.000000,4171287.000000
689147.000000,4171257.000000
689117.000000,4171257.000000
689087.000000,4171227.000000
689057.000000,4171227.000000
689027.000000,4171227.000000
688997.000000,4171227.000000
688967.000000,4171227.000000
688937.000000,4171227.000000
688907.000000,4171227.000000
688877.000000,4171227.000000
688847.000000,4171227.000000
688817.000000,4171227.000000
688787.000000,4171227.000000
688757.000000,4171227.000000
688727.000000,4171227.000000
688697.000000,4171227.000000
688667.000000,4171227.000000
688637.000000,4171227.000000
688607.000000,4171227.000000
688577.000000,4171227.000000
688547.000000,4171227.000000
688517.000000,4171227.000000
688487.000000,4171227.000000
688457.000000,4171227.000000
688427.000000,4171227.000000
688397.000000,4171227.000000
688367.000000,4171227.000000
688337.000000,4171227.000000
688307.000000,4171227.000000
688277.000000,4171227.000000
688247.000000,4171227.000000
688217.000000,4171227.000000
688187.000000,4171227.000000
688157.000000,4171227.000000
688127.000000,4171227.000000
688097.000000,4171227.000000
688067.000000,4171227.000000
688037.000000,4171227.000000
688007.000000,4171227.000000
687977.000000,4171227.000000
687947.000000,4171227.000000
687917.000000,4171227.000000
687887.000000,4171227.000000
687857.000000,4171227.000000
687827.000000,4171227.000000
687797.000000,4171227.000000
687767.000000,4171227.000000
687737.000000,4171197.000000
687707.000000,4171167.000000
687677.000000,4171137.000000
687647.000000,4171137.000000
687617.000000,4171107.000000
687587.000000,4171107.000000
687557.000000,4171107.000000
687527.000000,4171137.000000
687497.000000,4171137.000000
687497.000000,4171167.000000
687467.000000,4171167.000000
687467.000000,4171197.000000
687437.000000,4171197.000000
687437.000000,4171227.000000
687407.000000,4171227.000000
687407.000000,4171257.000000
687377.000000,4171257.000000
687377.000000,4171287.000000
687347.000000,4171287.000000
687347.000000,4171317.000000
687317.000000,4171317.000000
687317.000000,4171347.000000
687287.000000,4171347.000000
687287.000000,4171377.000000
687257.000000,4171377.000000
687257.000000,4171407.000000
687227.000000,4171407.000000
687227.000000,4171437.000000
687197.000000,4171437.000000
687197.000000,4171467.000000
687167.000000,4171467.000000
687167.000000,4171497.000000
687137.000000,4171497.000000
687137.000000,4171527.000000
687107.000000,4171527.000000
687077.000000,4171557.000000
687047.000000,4171587.000000
687017.000000,4171587.000000
687017.000000,4171617.000000
686987.000000,4171617.000000
686987.000000,4171647.000000
686957.000000,4171647.000000
686957.000000,4171677.000000
686927.000000,4171677.000000
686927.000000,4171707.000000
686897.000000,4171707.000000
686897.000000,4171737.000000
686867.000000,4171737.000000
686867.000000,4171767.000000
686837.000000,4171767.000000
686837.000000,4171797.000000
686807.000000,4171797.000000
686807.000000,4171827.000000
686777.000000,4171827.000000
686777.000000,4171857.000000
686747.000000,4171857.000000
686747.000000,4171887.000000
686717.000000,4171887.000000
686717.000000,4171917.000000
686687.000000,4171917.000000
686687.000000,4171947.000000
686657.000000,4171947.000000
686657.000000,4171977.000000
686627.000000,4171977.000000
686627.000000,4172007.000000
686597.000000,4172007.000000
686597.000000,4172037.000000
686567.000000,4172037.000000
686567.000000,4172067.000000
686537.000000,4172067.000000
686537.000000,4172097.000000
686507.000000,4172097.000000
686507.000000,4172127.000000
686477.000000,4172127.000000
686477.000000,4172157.000000
686447.000000,4172157.000000
686447.000000,4172187.000000
686417.000000,4172187.000000
686417.000000,4172217.000000
686387.000000,4172217.000000
686387.000000,4172247.000000
686357.000000,4172247.000000
686357.000000,4172277.000000
686327.000000,4172277.000000
686327.000000,4172307.000000
686297.000000,4172307.000000
686297.000000,4172337.000000
686267.000000,4172337.000000
686237.000000,4172367.000000
686207.000000,4172367.000000
686177.000000,4172367.000000
686147.000000,4172367.000000
686117.000000,4172367.000000
686087.000000,4172367.000000
686057.000000,4172367.000000
686027.000000,4172367.000000
685997.000000,4172367.000000
685967.000000,4172367.000000
685937.000000,4172367.000000
685907.000000,4172367.000000
685877.000000,4172367.000000
685847.000000,4172367.000000
685817.000000,4172367.000000
685787.000000,4172367.000000
685757.000000,4172367.000000
685727.000000,4172367.000000
685697.000000,4172367.000000
685667.000000,4172367.000000
685637.000000,4172367.000000
685607.000000,4172367.000000
685577.000000,4172367.000000
685547.000000,4172367.000000
685517.000000,4172367.000000
685487.000000,4172367.000000
685457.000000,4172367.000000
685427.000000,4172367.000000
685397.000000,4172367.000000
685367.000000,4172367.000000
685337.000000,4172367.000000
685307.000000,4172367.000000
685277.000000,4172367.000000
685247.000000,4172367.000000
685217.000000,4172367.000000
685187.000000,4172367.000000
685157.000000,4172367.000000
685127.000000,4172367.000000
685097.000000,4172367.000000
685067.000000,4172367.000000
685037.000000,4172367.000000
685007.000000,4172367.000000
684977.000000,4172367.000000
684947.000000,4172367.000000
684917.000000,4172337.000000
684887.000000,4172307.000000
684857.000000,4172277.000000
684827.000000,4172277.000000
684797.000000,4172247.000000
684767.000000,4172247.000000
684737.000000,4172247.000000
684707.000000,4172247.000000
684677.000000,4172247.000000
684647.000000,4172247.000000
684617.000000,4172247.000000
684587.000000,4172277.000000
684557.000000,4172277.000000
684557.000000,4172307.000000
684527.000000,4172307.000000
684527.000000,4172337.000000
684497.000000,4172337.000000
684497.000000,4172367.000000
684467.000000,4172367.000000
684467.000000,4172397.000000
684437.000000,4172397.000000
684437.000000,4172427.000000
684407.000000,4172427.000000
684407.000000,4172457.000000
684377.000000,4172457.000000
684377.000000,4172487.000000
684347.000000,4172487.000000
684347.000000,4172517.000000
684317.000000,4172517.000000
684317.000000,4172547.000000
684287.000000,4172547.000000
684287.000000,4172577.000000
684257.000000,4172577.000000
684257.000000,4172607.000000
684227.000000,4172607.000000
684227.000000,4172637.000000
684197.000000,4172637.000000
684197.000000,4172667.000000
684167.000000,4172667.000000
684167.000000,4172697.000000
684137.000000,4172697.000000
684137.000000,4172727.000000
684107.000000,4172727.000000
684077.000000,4172757.000000
684047.000000,4172757.000000
684017.000000,4172757.000000
683987.000000,4172757.000000
683957.000000,4172757.000000
683927.000000,4172757.000000
683897.000000,4172757.000000
683867.000000,4172757.000000
683837.000000,4172757.000000
683807.000000,4172757.000000
683777.000000,4172757.000000
683747.000000,4172757.000000
683717.000000,4172757.000000
683687.000000,4172757.000000
683657.000000,4172757.000000
683627.000000,4172757.000000
683597.000000,4172757.000000
683567.000000,4172757.000000
683537.000000,4172757.000000
683507.000000,4172757.000000
683477.000000,4172757.000000
683447.000000,4172757.000000
683417.000000,4172757.000000
683387.000000,4172757.000000
683357.000000,4172757.000000
683327.000000,4172757.000000
683297.000000,4172757.000000
683267.000000,4172757.000000
683237.000000,4172757.000000
683207.000000,4172757.000000
683177.000000,4172757.000000
683147.000000,4172757.000000
683117.000000,4172757.000000
683087.000000,4172757.000000
683057.000000,4172757.000000
683027.000000,4172757.000000
682997.000000,4172757.000000
682967.000000,4172757.000000
682937.000000,4172757.000000
682907.000000,4172757.000000
682877.000000,4172757.000000
682847.000000,4172757.000000
682817.000000,4172757.000000
682787.000000,4172757.000000
682757.000000,4172757.000000
682727.000000,4172727.000000
682697.000000,4172727.000000
682667.000000,4172727.000000
682637.000000,4172727.000000
682607.000000,4172727.000000
682577.000000,4172697.000000
682547.000000,4172667.000000
682517.000000,4172637.000000
682487.000000,4172607.000000
682457.000000,4172577.000000
682427.000000,4172547.000000
682397.000000,4172517.000000
682367.000000,4172517.000000
682337.000000,4172487.000000
682307.000000,4172487.000000
682277.000000,4172457.000000
682247.000000,4172457.000000
682217.000000,4172457.000000
682187.000000,4172457.000000
682157.000000,4172457.000000
682127.000000,4172457.000000
682097.000000,4172457.000000
682067.000000,4172427.000000
682037.000000,4172427.000000
682007.000000,4172397.000000
681977.000000,4172397.000000
681947.000000,4172397.000000
681917.000000,4172397.000000
681887.000000,4172397.000000
681857.000000,4172397.000000
681827.000000,4172397.000000
681797.000000,4172397.000000
681767.000000,4172367.000000
681737.000000,4172367.000000
681707.000000,4172367.000000
681677.000000,4172367.000000
681647.000000,4172367.000000
681617.000000,4172367.000000
681587.000000,4172367.000000
681557.000000,4172367.000000
681527.000000,4172367.000000
681497.000000,4172367.000000
681467.000000,4172367.000000
681437.000000,4172367.000000
681407.000000,4172367.000000
681377.000000,4172367.000000
681347.000000,4172367.000000
681317.000000,4172367.000000
681287.000000,4172367.000000
681257.000000,4172367.000000
681227.000000,4172367.000000
681197.000000,4172367.000000
681167.000000,4172367.000000
681137.000000,4172367.000000
681107.000000,4172367.000000
681077.000000,4172367.000000
681047.000000,4172367.000000
681017.000000,4172367.000000
680987.000000,4172367.000000
680957.000000,4172367.000000
680927.000000,4172367.000000
680897.000000,4172337.000000
680867.000000,4172307.000000
680837.000000,4172277.000000
680807.000000,4172247.000000
680777.000000,4172217.000000
680747.000000,4172187.000000
680717.000000,4172157.000000
680687.000000,4172127.000000
680657.000000,4172097.000000
680627.000000,4172067.000000
680597.000000,4172037.000000
680567.000000,4172007.000000
680537.000000,4171977.000000
680507.000000,4171947.000000
680477.000000,4171917.000000
680447.000000,4171887.000000
680417.000000,4171857.000000
680387.000000,4171827.000000
680357.000000,4171797.000000
680327.000000,4171767.000000
680297.000000,4171737.000000
680267.000000,4171707.000000
680237.000000,4171677.000000
680207.000000,4171647.000000
680177.000000,4171617.000000
680147.000000,4171587.000000
680117.000000,4171557.000000
680087.000000,4171527.000000
680057.000000,4171497.000000
680027.000000,4171467.000000
680027.000000,4171437.000000
679997.000000,4171407.000000
679997.000000,4171377.000000
679967.000000,4171347.000000
679967.000000,4171317.000000
679937.000000,4171287.000000
679937.000000,4171257.000000
679937.000000,4171227.000000
679907.000000,4171197.000000
679907.000000,4171167.000000
679877.000000,4171137.000000
679877.000000,4171107.000000
679847.000000,4171077.000000
679817.000000,4171047.000000
679817.000000,4171017.000000
679787.000000,4170987.000000
679757.000000,4170957.000000
679757.000000,4170927.000000
679727.000000,4170897.000000
679727.000000,4170867.000000
679697.000000,4170837.000000
679667.000000,4170807.000000
679637.000000,4170777.000000
679607.000000,4170747.000000
679577.000000,4170717.000000
679547.000000,4170687.000000
679517.000000,4170657.000000
679487.000000,4170627.000000
679457.000000,4170597.000000
679457.000000,4170567.000000
679427.000000,4170537.000000
679427.000000,4170507.000000
679397.000000,4170477.000000
679397.000000,4170447.000000
679367.000000,4170417.000000
679367.000000,4170387.000000
679337.000000,4170357.000000
679337.000000,4170327.000000
679307.000000,4170297.000000
679277.000000,4170267.000000
679247.000000,4170237.000000
679217.000000,4170207.000000
679187.000000,4170177.000000
679157.000000,4170147.000000
679127.000000,4170117.000000
679097.000000,4170087.000000
679067.000000,4170057.000000
679037.000000,4170027.000000
679007.000000,4169997.000000
678977.000000,4169967.000000
678947.000000,4169937.000000
678917.000000,4169907.000000
678917.000000,4169877.000000
678917.000000,4169847.000000
678917.000000,4169817.000000
678887.000000,4169787.000000
678887.000000,4169757.000000
678857.000000,4169727.000000
678827.000000,4169697.000000
678827.000000,4169667.000000
678797.000000,4169637.000000
678797.000000,4169607.000000
678767.000000,4169577.000000
678737.000000,4169547.000000
678737.000000,4169517.000000
678707.000000,4169487.000000
678677.000000,4169457.000000
678677.000000,4169427.000000
678647.000000,4169397.000000
678617.000000,4169367.000000
678587.000000,4169337.000000
678557.000000,4169307.000000
678527.000000,4169277.000000
678497.000000,4169247.000000
678467.000000,4169217.000000
678437.000000,4169187.000000
678407.000000,4169157.000000
678377.000000,4169127.000000
678347.000000,4169097.000000
678317.000000,4169067.000000
678287.000000,4169037.000000
678257.000000,4169007.000000
678227.000000,4168977.000000
678197.000000,4168947.000000
678197.000000,4168917.000000
678197.000000,4168887.000000
678197.000000,4168857.000000
678167.000000,4168827.000000
678167.000000,4168797.000000
678137.000000,4168767.000000
678137.000000,4168737.000000
678107.000000,4168707.000000
678107.000000,4168677.000000
678077.000000,4168647.000000
678077.000000,4168617.000000
678047.000000,4168587.000000
678017.000000,4168557.000000
677987.000000,4168527.000000
677957.000000,4168497.000000
677927.000000,4168467.000000
677897.000000,4168437.000000
677867.000000,4168407.000000
677837.000000,4168377.000000
677807.000000,4168347.000000
677777.000000,4168317.000000
677747.000000,4168287.000000
677717.000000,4168257.000000
677687.000000,4168227.000000
677657.000000,4168197.000000
677627.000000,4168167.000000
677627.000000,4168137.000000
677627.000000,4168107.000000
677627.000000,4168077.000000
677627.000000,4168047.000000
677597.000000,4168017.000000
677597.000000,4167987.000000
677567.000000,4167957.000000
677567.000000,4167927.000000
677537.000000,4167897.000000
677537.000000,4167867.000000
677507.000000,4167837.000000
677477.000000,4167807.000000
677477.000000,4167777.000000
677447.000000,4167747.000000
677447.000000,4167717.000000
677417.000000,4167687.000000
677387.000000,4167657.000000
677357.000000,4167627.000000
677327.000000,4167597.000000
677327.000000,4167567.000000
677297.000000,4167537.000000
677267.000000,4167507.000000
677237.000000,4167477.000000
677237.000000,4167447.000000
677207.000000,4167417.000000
677177.000000,4167387.000000
677147.000000,4167357.000000
677117.000000,4167327.000000
677087.000000,4167297.000000
677057.000000,4167267.000000
677057.000000,4167237.000000
677027.000000,4167207.000000
677027.000000,4167177.000000
676997.000000,4167147.000000
676967.000000,4167117.000000
676937.000000,4167087.000000
676907.000000,4167057.000000
676907.000000,4167027.000000
676877.000000,4166997.000000
676847.000000,4166967.000000
676817.000000,4166937.000000
676787.000000,4166907.000000
676757.000000,4166877.000000
676727.000000,4166847.000000
676697.000000,4166817.000000
676667.000000,4166787.000000
676637.000000,4166757.000000
676607.000000,4166727.000000
676577.000000,4166697.000000
676547.000000,4166667.000000
676517.000000,4166637.000000
676487.000000,4166607.000000
676457.000000,4166577.000000
676427.000000,4166547.000000
676397.000000,4166517.000000
676367.000000,4166487.000000
676337.000000,4166457.000000
676337.000000,4166427.000000
676307.000000,4166397.000000
676277.000000,4166367.000000
676277.000000,4166337.000000
676247.000000,4166307.000000
676217.000000,4166277.000000
676187.000000,4166247.000000
676157.000000,4166217.000000
676127.000000,4166187.000000
676097.000000,4166157.000000
676067.000000,4166127.000000
676037.000000,4166097.000000
676007.000000,4166067.000000
675977.000000,4166037.000000
675947.000000,4166007.000000
675917.000000,4165977.000000
675887.000000,4165947.000000
675857.000000,4165917.000000
675827.000000,4165887.000000
675797.000000,4165857.000000
675767.000000,4165827.000000
675737.000000,4165797.000000
675707.000000,4165767.000000
675677.000000,4165737.000000
675647.000000,4165707.000000
675617.000000,4165677.000000
675587.000000,4165647.000000
675557.000000,4165617.000000
675527.000000,4165587.000000
675497.000000,4165557.000000
675467.000000,4165527.000000
675467.000000,4165497.000000
675437.000000,4165467.000000
675437.000000,4165437.000000
675407.000000,4165407.000000
675377.000000,4165377.000000
675347.000000,4165347.000000
675317.000000,4165317.000000
675317.000000,4165287.000000
675287.000000,4165257.000000
675287.000000,4165227.000000
675257.000000,4165197.000000
675227.000000,4165167.000000
675197.000000,4165137.000000
675197.000000,4165107.000000
675197.000000,4165077.000000
675197.000000,4165047.000000
675197.000000,4165017.000000
675197.000000,4164987.000000
675197.000000,4164957.000000
675197.000000,4164927.000000
675167.000000,4164897.000000
675167.000000,4164867.000000
675137.000000,4164837.000000
675107.000000,4164807.000000
675077.000000,4164777.000000
675047.000000,4164747.000000
675017.000000,4164717.000000
675017.000000,4164687.000000
675017.000000,4164657.000000
675017.000000,4164627.000000
675017.000000,4164597.000000
675017.000000,4164567.000000
675017.000000,4164537.000000
675017.000000,4164507.000000
675017.000000,4164477.000000
675017.000000,4164447.000000
675017.000000,4164417.000000
675017.000000,4164387.000000
675017.000000,4164357.000000
675017.000000,4164327.000000
675017.000000,4164297.000000
674987.000000,4164267.000000
674987.000000,4164237.000000
674957.000000,4164207.000000
674957.000000,4164177.000000
674957.000000,4164147.000000
674927.000000,4164117.000000
674927.000000,4164087.000000
674897.000000,4164057.000000
674897.000000,4164027.000000
674867.000000,4163997.000000
674837.000000,4163967.000000
674807.000000,4163937.000000
674777.000000,4163907.000000
674747.000000,4163877.000000
674717.000000,4163847.000000
674687.000000,4163817.000000
674657.000000,4163787.000000
674627.000000,4163757.000000
674597.000000,4163727.000000
674567.000000,4163697.000000
674537.000000,4163667.000000
674507.000000,4163637.000000
674477.000000,4163607.000000
674447.000000,4163577.000000
674417.000000,4163547.000000
674387.000000,4163517.000000
674357.000000,4163487.000000
674357.000000,4163457.000000
674327.000000,4163427.000000
674327.000000,4163397.000000
674297.000000,4163367.000000
674297.000000,4163337.000000
674267.000000,4163307.000000
674267.000000,4163277.000000
674237.000000,4163247.000000
674207.000000,4163217.000000
674207.000000,4163187.000000
674207.000000,4163157.000000
674177.000000,4163127.000000
674177.000000,4163097.000000
674147.000000,4163067.000000
674147.000000,4163037.000000
674117.000000,4163007.000000
674117.000000,4162977.000000
674087.000000,4162947.000000
674057.000000,4162917.000000
674057.000000,4162887.000000
674027.000000,4162857.000000
673997.000000,4162827.000000
673997.000000,4162797.000000
673967.000000,4162767.000000
673937.000000,4162737.000000
673907.000000,4162707.000000
673907.000000,4162677.000000
673877.000000,4162647.000000
673847.000000,4162617.000000
673847.000000,4162587.000000
673817.000000,4162557.000000
673787.000000,4162527.000000
673757.000000,4162497.000000
673727.000000,4162467.000000
673697.000000,4162467.000000
673667.000000,4162437.000000
673637.000000,4162437.000000
673607.000000,4162407.000000
673577.000000,4162407.000000
673547.000000,4162407.000000
673517.000000,4162407.000000
673487.000000,4162407.000000
673457.000000,4162407.000000
673427.000000,4162377.000000
673397.000000,4162377.000000
673367.000000,4162377.000000
673337.000000,4162377.000000
673307.000000,4162377.000000
673277.000000,4162377.000000
673247.000000,4162347.000000
673217.000000,4162317.000000
673187.000000,4162287.000000
673157.000000,4162257.000000
673127.000000,4162227.000000
